799,[707668      0 507670 ...      0      0      0],0
800,[1159789       0  810559 ...       0       0       0],6
801,[1033117       0  742809 ...       0       0       0],6
802,[598073      0 431279 ...      0      0      0],0
803,[449812      0 321676 ...      0      0      0],0
804,[1632448       0 1154319 ...       0       0       0],6
805,[567247      0 402502 ...      0      0      0],0
806,[1159797       0  833068 ...       0       0       0],6
807,[692070      0 492322 ...      0      0      0],0
808,[586038      0 424645 ...      0      0      0],0
809,[922704      0 462940 ...      0      0      0],0
810,[350499      0 251921 ...      0      0      0],0
811,[406715      0 288881 ...      0      0      0],0
812,[658088      0 486744 ...      0      0      0],0
813,[902445      0 661076 ...      0      0      0],6
814,[1237919       0  859939 ...       0       0       0],6
815,[479386      0 364575 ...      0      0      0],0
816,[1043520       0  725594 ...       0       0       0],6
817,[1424229       0 1052115 ...       0       0       0],6
818,[1234150       0  554980 ...       0       0       0],0
819,[492079      0 363656 ...      0      0      0],0
820,[1999601       0 1618842 ...       0       0       0],3
821,[374775      0 281907 ...      0      0      0],0
822,[1426254       0  995388 ...       0       0       0],6
823,[979821      0 706137 ...      0      0      0],6
824,[609924      0 454491 ...      0      0      0],0
825,[548888      0 392601 ...      0      0      0],0
826,[1351682       0  961404 ...       0       0       0],6
827,[627991      0 458195 ...      0      0      0],0
828,[1304185       0  973562 ...       0       0       0],6
829,[743354      0 572037 ...      0      0      0],0
830,[108145      0  77606 ...      0      0      0],0
831,[11530178        0  8146719 ...        0        0        0],7
832,[612503      0 440562 ...      0      0      0],0
833,[1075280       0  467403 ...       0       0       0],0
834,[795657      0 567316 ...      0      0      0],0
835,[1107816       0  786794 ...       0       0       0],6
836,[980986      0 691949 ...      0      0      0],6
837,[728556      0 522409 ...      0      0      0],0
838,[465194      0 329856 ...      0      0      0],0
839,[779812      0 557989 ...      0      0      0],0
840,[788714      0 566601 ...      0      0      0],0
841,[745193      0 527026 ...      0      0      0],0
842,[505458      0 358932 ...      0      0      0],0
843,[584894      0 423174 ...      0      0      0],0
844,[4633371       0 3312077 ...       0       0       0],5
845,[1880558       0 1324762 ...       0       0       0],6
846,[475522      0 340831 ...      0      0      0],0
847,[436608      0 309690 ...      0      0      0],0
848,[514262      0 371677 ...      0      0      0],0
849,[703385      0 502224 ...      0      0      0],0
850,[366017      0 256942 ...      0      0      0],0
851,[646410      0 475251 ...      0      0      0],0
852,[616742      0 441028 ...      0      0      0],0
853,[652030      0 470851 ...      0      0      0],0
854,[922823      0 659637 ...      0      0      0],0
855,[646636      0 457082 ...      0      0      0],0
856,[485616      0 350843 ...      0      0      0],0
857,[1011140       0  714532 ...       0       0       0],6
858,[1474537       0 1041572 ...       0       0       0],6
859,[1317959       0  880500 ...       0       0       0],6
860,[1586587       0 1137346 ...       0       0       0],6
861,[662360      0 471819 ...      0      0      0],0
862,[682995      0 493319 ...      0      0      0],0
863,[581122      0 407810 ...      0      0      0],0
864,[620188      0 445234 ...      0      0      0],0
865,[498885      0 354620 ...      0      0      0],0
866,[1501285       0 1068760 ...       0       0       0],6
867,[568754      0 411012 ...      0      0      0],0
868,[1442460       0  674537 ...       0       0       0],6
869,[497425      0 362959 ...      0      0      0],0
870,[668767      0 474373 ...      0      0      0],0
871,[929329      0 661510 ...      0      0      0],0
872,[965573      0 443124 ...      0      0      0],0
873,[280003      0 200670 ...      0      0      0],0
874,[358565      0 271821 ...      0      0      0],0
875,[588877      0 419678 ...      0      0      0],0
876,[1518617       0 1082827 ...       0       0       0],6
877,[804077      0 565553 ...      0      0      0],0
878,[412567      0 309423 ...      0      0      0],0
879,[558795      0 406379 ...      0      0      0],0
880,[694733      0 492907 ...      0      0      0],0
881,[893580      0 604495 ...      0      0      0],0
882,[1700737       0 1221056 ...       0       0       0],6
883,[1618923       0 1155400 ...       0       0       0],6
884,[425861      0 302470 ...      0      0      0],0
885,[263691      0 190534 ...      0      0      0],0
886,[603084      0 426074 ...      0      0      0],0
887,[1387758       0  987605 ...       0       0       0],6
888,[1055435       0  746025 ...       0       0       0],6
889,[441697      0 312177 ...      0      0      0],0
890,[1111525       0  755156 ...       0       0       0],6
891,[156943      0 113537 ...      0      0      0],0
892,[1651398       0 1171826 ...       0       0       0],6
893,[1127782       0  785088 ...       0       0       0],6
894,[419093      0 305510 ...      0      0      0],0
895,[951197      0 665864 ...      0      0      0],6
896,[1118176       0  786168 ...       0       0       0],6
897,[621620      0 460952 ...      0      0      0],0
898,[1327651       0  930771 ...       0       0       0],6
899,[1210098       0  877497 ...       0       0       0],6
900,[1215629       0  836267 ...       0       0       0],6
901,[819808      0 573512 ...      0      0      0],0
902,[839303      0 607543 ...      0      0      0],0
903,[517745      0 366607 ...      0      0      0],0
904,[1223868       0  869556 ...       0       0       0],6
905,[1052549       0  489106 ...       0       0       0],0
906,[798688      0 569005 ...      0      0      0],0
907,[817689      0 610049 ...      0      0      0],0
908,[598876      0 460974 ...      0      0      0],0
909,[1087055       0  758165 ...       0       0       0],6
910,[587883      0 439210 ...      0      0      0],0
911,[1400388       0 1014370 ...       0       0       0],6
912,[1001948       0  715010 ...       0       0       0],6
913,[1388700       0  972726 ...       0       0       0],6
914,[1734983       0 1238903 ...       0       0       0],6
915,[794023      0 553474 ...      0      0      0],0
916,[1344156       0  966375 ...       0       0       0],6
917,[847341      0 614848 ...      0      0      0],0
918,[1088882       0  809073 ...       0       0       0],6
919,[1100756       0  807139 ...       0       0       0],6
920,[318602      0 107089 ...      0      0      0],0
921,[1244258       0  861545 ...       0       0       0],6
922,[675224      0 340927 ...      0      0      0],0
923,[1294244       0  939610 ...       0       0       0],6
924,[1181757       0  825907 ...       0       0       0],6
925,[802940      0 571302 ...      0      0      0],0
926,[478522      0 343946 ...      0      0      0],0
927,[628962      0 448747 ...      0      0      0],0
928,[657210      0 473295 ...      0      0      0],0
929,[741195      0 520332 ...      0      0      0],0
930,[894299      0 676561 ...      0      0      0],6
931,[937695      0 683437 ...      0      0      0],6
932,[610944      0 425017 ...      0      0      0],0
933,[139861      0 100076 ...      0      0      0],0
934,[384219      0 268305 ...      0      0      0],0
935,[1007980       0  727984 ...       0       0       0],6
936,[1135678       0  823231 ...       0       0       0],6
937,[743967      0 534095 ...      0      0      0],0
938,[1063487       0  734810 ...       0       0       0],6
939,[379023      0 266065 ...      0      0      0],0
940,[1319633       0  917683 ...       0       0       0],6
941,[1277416       0  888985 ...       0       0       0],6
942,[1091642       0  757924 ...       0       0       0],6
943,[1070891       0  497349 ...       0       0       0],0
944,[1069152       0  524461 ...       0       0       0],0
945,[765850      0 537403 ...      0      0      0],0
946,[1628734       0 1134601 ...       0       0       0],6
947,[783767      0 562183 ...      0      0      0],0
948,[1298595       0  916326 ...       0       0       0],6
949,[559492      0 396170 ...      0      0      0],0
950,[881089      0 621593 ...      0      0      0],0
951,[1404595       0  997888 ...       0       0       0],6
952,[400985      0 285885 ...      0      0      0],0
953,[1318792       0  917284 ...       0       0       0],6
954,[517109      0 372079 ...      0      0      0],0
955,[475141      0 327219 ...      0      0      0],0
956,[1045845       0  737868 ...       0       0       0],6
957,[835775      0 594213 ...      0      0      0],0
958,[1749335       0 1270607 ...       0       0       0],6
959,[1296850       0  900015 ...       0       0       0],6
960,[1368903       0  946713 ...       0       0       0],6
961,[592226      0 422448 ...      0      0      0],0
962,[626957      0 380128 ...      0      0      0],0
963,[1313435       0  880016 ...       0       0       0],6
964,[1063291       0  734830 ...       0       0       0],6
965,[228480      0 168232 ...      0      0      0],0
966,[831595      0 596893 ...      0      0      0],0
967,[726771      0 518038 ...      0      0      0],0
968,[970760      0 658305 ...      0      0      0],0
969,[1169406       0  826745 ...       0       0       0],6
970,[847854      0 604987 ...      0      0      0],0
971,[804844      0 585201 ...      0      0      0],0
972,[221506      0 153264 ...      0      0      0],0
973,[735808      0 532904 ...      0      0      0],0
974,[1281519       0  888118 ...       0       0       0],6
975,[170739      0 121926 ...      0      0      0],0
976,[553553      0 396512 ...      0      0      0],0
977,[645292      0 458969 ...      0      0      0],0
978,[324309      0 235478 ...      0      0      0],0
979,[1411371       0 1040854 ...       0       0       0],6
980,[961473      0 465752 ...      0      0      0],0
981,[588272      0 414871 ...      0      0      0],0
982,[798119      0 564287 ...      0      0      0],0
983,[575470      0 406830 ...      0      0      0],0
984,[801785      0 570179 ...      0      0      0],0
985,[1660125       0 1187100 ...       0       0       0],6
986,[1538192       0 1126571 ...       0       0       0],6
987,[1228220       0  874779 ...       0       0       0],6
988,[395922      0 290219 ...      0      0      0],0
989,[730928      0 519481 ...      0      0      0],0
990,[1081359       0  784984 ...       0       0       0],6
991,[180869      0 131591 ...      0      0      0],0
992,[1333537       0  969354 ...       0       0       0],6
993,[1413973       0 1004003 ...       0       0       0],6
994,[751728      0 544446 ...      0      0      0],0
995,[669900      0 485331 ...      0      0      0],0
996,[515710      0 368084 ...      0      0      0],0
997,[632463      0 453594 ...      0      0      0],0
998,[1188664       0  858071 ...       0       0       0],6
999,[1395244       0  938244 ...       0       0       0],6
1000,[1261728       0  880725 ...       0       0       0],6
1001,[565002      0 398690 ...      0      0      0],0
1002,[663437      0 486669 ...      0      0      0],0
1003,[565361      0 422921 ...      0      0      0],0
1004,[1124552       0  579171 ...       0       0       0],0
1005,[1183516       0  811497 ...       0       0       0],6
1006,[1215388       0  906778 ...       0       0       0],6
1007,[823212      0 613076 ...      0      0      0],0
1008,[158953      0 114940 ...      0      0      0],0
1009,[799213      0 563324 ...      0      0      0],0
1010,[1070191       0  429529 ...       0       0       0],0
1011,[1299517       0  906136 ...       0       0       0],6
1012,[442856      0 315332 ...      0      0      0],0
1013,[772361      0 591279 ...      0      0      0],0
1014,[614657      0 434929 ...      0      0      0],0
1015,[1058516       0  748482 ...       0       0       0],6
1016,[1071873       0  747283 ...       0       0       0],6
1017,[1275423       0  894215 ...       0       0       0],6
1018,[2489657       0 1695609 ...       0       0       0],3
1019,[1099202       0  781171 ...       0       0       0],6
1020,[877759      0 612684 ...      0      0      0],0
1021,[856180      0 604861 ...      0      0      0],0
1022,[1229866       0  909789 ...       0       0       0],6
1023,[621985      0 450004 ...      0      0      0],0
1024,[433044      0 312480 ...      0      0      0],0
1025,[617506      0 455316 ...      0      0      0],0
1026,[842974      0 599628 ...      0      0      0],0
1027,[1534958       0 1115846 ...       0       0       0],6
1028,[625526      0 443553 ...      0      0      0],0
1029,[622459      0 446969 ...      0      0      0],0
1030,[566489      0 411629 ...      0      0      0],0
1031,[701826      0 481542 ...      0      0      0],0
1032,[645653      0 458513 ...      0      0      0],0
1033,[1547581       0 1128587 ...       0       0       0],6
1034,[735785      0 505504 ...      0      0      0],0
1035,[1000894       0  692264 ...       0       0       0],6
1036,[2812404       0 2004817 ...       0       0       0],3
1037,[425537      0 304365 ...      0      0      0],0
1038,[289697      0 179197 ...      0      0      0],0
1039,[607700      0 445713 ...      0      0      0],0
1040,[522737      0 196857 ...      0      0      0],0
1041,[1237121       0  840760 ...       0       0       0],6
1042,[414267      0 297891 ...      0      0      0],0
1043,[592290      0 430039 ...      0      0      0],0
1044,[685602      0 493466 ...      0      0      0],0
1045,[1077958       0  793783 ...       0       0       0],6
1046,[585998      0 421367 ...      0      0      0],0
1047,[415019      0 295418 ...      0      0      0],0
1048,[447997      0 318411 ...      0      0      0],0
1049,[1272330       0  890255 ...       0       0       0],6
1050,[1927416       0  947796 ...       0       0       0],6
1051,[1379228       0  962675 ...       0       0       0],6
1052,[706366      0 503779 ...      0      0      0],0
1053,[388237      0 276219 ...      0      0      0],0
1054,[756304      0 527606 ...      0      0      0],0
1055,[1042441       0  760236 ...       0       0       0],6
1056,[939078      0 665527 ...      0      0      0],0
1057,[877359      0 380152 ...      0      0      0],0
1058,[1239451       0  524801 ...       0       0       0],0
1059,[2581591       0 1765080 ...       0       0       0],3
1060,[850642      0 582615 ...      0      0      0],0
1061,[701214      0 500501 ...      0      0      0],0
1062,[426735      0 306492 ...      0      0      0],0
1063,[1028014       0  830085 ...       0       0       0],6
1064,[999735      0 711832 ...      0      0      0],6
1065,[1044049       0  746069 ...       0       0       0],6
1066,[704575      0 506147 ...      0      0      0],0
1067,[1858327       0 1331233 ...       0       0       0],6
1068,[722290      0 516043 ...      0      0      0],0
1069,[1879098       0 1308026 ...       0       0       0],3
1070,[674115      0 482011 ...      0      0      0],0
1071,[401086      0 287617 ...      0      0      0],0
1072,[717534      0 506840 ...      0      0      0],0
1073,[1097652       0  773673 ...       0       0       0],6
1074,[1165521       0  818290 ...       0       0       0],6
1075,[826707      0 586573 ...      0      0      0],0
1076,[1032963       0  740422 ...       0       0       0],6
1077,[205235      0 158716 ...      0      0      0],0
1078,[1139565       0  504499 ...       0       0       0],0
1079,[1027611       0  720508 ...       0       0       0],6
1080,[578010      0 411578 ...      0      0      0],0
1081,[710169      0 510481 ...      0      0      0],0
1082,[388054      0 276169 ...      0      0      0],0
1083,[762600      0 548927 ...      0      0      0],0
1084,[934231      0 646605 ...      0      0      0],0
1085,[575199      0 418467 ...      0      0      0],0
1086,[1401734       0 1022856 ...       0       0       0],6
1087,[1107522       0  780679 ...       0       0       0],6
1088,[441580      0 315304 ...      0      0      0],0
1089,[1784621       0 1271631 ...       0       0       0],6
1090,[292917      0 204776 ...      0      0      0],0
1091,[1417447       0  990526 ...       0       0       0],6
1092,[1236466       0  937269 ...       0       0       0],6
1093,[569618      0 402761 ...      0      0      0],0
1094,[694261      0 495449 ...      0      0      0],0
1095,[863993      0 662778 ...      0      0      0],0
1096,[760629      0 546347 ...      0      0      0],0
1097,[914615      0 648206 ...      0      0      0],0
1098,[760623      0 555960 ...      0      0      0],0
1099,[1184385       0  869757 ...       0       0       0],6
1100,[557840      0 393658 ...      0      0      0],0
1101,[755468      0 536992 ...      0      0      0],0
1102,[720866      0 521285 ...      0      0      0],0
1103,[1265099       0  938822 ...       0       0       0],6
1104,[1003717       0  711777 ...       0       0       0],6
1105,[801161      0 565944 ...      0      0      0],0
1106,[667292      0 478678 ...      0      0      0],0
1107,[1222967       0  849225 ...       0       0       0],6
1108,[591175      0 426993 ...      0      0      0],0
1109,[576274      0 385939 ...      0      0      0],0
1110,[868481      0 584660 ...      0      0      0],0
1111,[617140      0 431097 ...      0      0      0],0
1112,[1422562       0  996086 ...       0       0       0],6
1113,[598598      0 422267 ...      0      0      0],0
1114,[1261175       0  876418 ...       0       0       0],6
1115,[749456      0 535959 ...      0      0      0],0
1116,[732479      0 523249 ...      0      0      0],0
1117,[788890      0 556616 ...      0      0      0],0
1118,[630931      0 465428 ...      0      0      0],0
1119,[4639076       0 3374408 ...       0       0       0],5
1120,[651688      0 465172 ...      0      0      0],0
1121,[1283971       0  894140 ...       0       0       0],6
1122,[508808      0 359720 ...      0      0      0],0
1123,[551654      0 405774 ...      0      0      0],0
1124,[1230070       0  866685 ...       0       0       0],6
1125,[1144146       0  791994 ...       0       0       0],6
1126,[712834      0 488079 ...      0      0      0],0
1127,[1245245       0  863199 ...       0       0       0],6
1128,[1606052       0 1148563 ...       0       0       0],6
1129,[1181006       0  845510 ...       0       0       0],6
1130,[772571      0 545463 ...      0      0      0],0
1131,[1111251       0  787017 ...       0       0       0],6
1132,[1262749       0  883308 ...       0       0       0],6
1133,[411180      0 296157 ...      0      0      0],0
1134,[1622959       0 1176578 ...       0       0       0],6
1135,[685596      0 499427 ...      0      0      0],0
1136,[557702      0 393553 ...      0      0      0],0
1137,[1540893       0 1052092 ...       0       0       0],6
1138,[368309      0 262915 ...      0      0      0],0
1139,[711233      0 499583 ...      0      0      0],0
1140,[644285      0 479268 ...      0      0      0],0
1141,[1113942       0  800297 ...       0       0       0],6
1142,[933334      0 656542 ...      0      0      0],0
1143,[2298238       0 1009780 ...       0       0       0],6
1144,[1790119       0 1278895 ...       0       0       0],6
1145,[1635132       0 1169106 ...       0       0       0],6
1146,[1369225       0  982217 ...       0       0       0],6
1147,[709287      0 517201 ...      0      0      0],0
1148,[662765      0 465757 ...      0      0      0],0
1149,[814963      0 580757 ...      0      0      0],0
1150,[1144553       0  839826 ...       0       0       0],6
1151,[496151      0 355504 ...      0      0      0],0
1152,[793623      0 539540 ...      0      0      0],0
1153,[1029574       0  721557 ...       0       0       0],6
1154,[512599      0 379075 ...      0      0      0],0
1155,[649613      0 448396 ...      0      0      0],0
1156,[1325191       0  982825 ...       0       0       0],6
1157,[128563      0  92390 ...      0      0      0],0
1158,[938251      0 639959 ...      0      0      0],0
1159,[985400      0 699757 ...      0      0      0],6
1160,[927118      0 666094 ...      0      0      0],6
1161,[817504      0 580457 ...      0      0      0],0
1162,[9703274       0 6759674 ...       0       0       0],7
1163,[686879      0 487688 ...      0      0      0],0
1164,[799999      0 560324 ...      0      0      0],0
1165,[1474306       0 1038999 ...       0       0       0],6
1166,[527995      0 376348 ...      0      0      0],0
1167,[357267      0 165989 ...      0      0      0],0
1168,[616943      0 435375 ...      0      0      0],0
1169,[701937      0 518076 ...      0      0      0],0
1170,[1169074       0  861764 ...       0       0       0],6
1171,[609222      0 429661 ...      0      0      0],0
1172,[852307      0 607391 ...      0      0      0],0
1173,[821813      0 600641 ...      0      0      0],0
1174,[526328      0 378587 ...      0      0      0],0
1175,[485042      0 341821 ...      0      0      0],0
1176,[827149      0 605422 ...      0      0      0],0
1177,[212166      0 146394 ...      0      0      0],0
1178,[658489      0 463966 ...      0      0      0],0
1179,[694121      0 495967 ...      0      0      0],0
1180,[595258      0 429828 ...      0      0      0],0
1181,[10236613        0  7161572 ...        0        0        0],7
1182,[405455      0 298160 ...      0      0      0],0
1183,[441237      0 315156 ...      0      0      0],0
1184,[966534      0 466737 ...      0      0      0],0
1185,[479044      0 327070 ...      0      0      0],0
1186,[392477      0 286863 ...      0      0      0],0
1187,[1060993       0  762936 ...       0       0       0],6
1188,[1259617       0  890261 ...       0       0       0],6
1189,[1125749       0  778325 ...       0       0       0],6
1190,[1242626       0  903823 ...       0       0       0],6
1191,[1029507       0  740989 ...       0       0       0],6
1192,[1012493       0  710169 ...       0       0       0],6
1193,[1064123       0  747858 ...       0       0       0],6
1194,[1308956       0  905082 ...       0       0       0],6
1195,[850400      0 583838 ...      0      0      0],0
1196,[756521      0 543696 ...      0      0      0],0
1197,[640785      0 455256 ...      0      0      0],0
1198,[1676470       0 1201943 ...       0       0       0],6
1199,[1259534       0  898213 ...       0       0       0],6
1200,[569080      0 400704 ...      0      0      0],0
1201,[1941020       0 1382748 ...       0       0       0],6
1202,[1244343       0  900767 ...       0       0       0],6
1203,[1424974       0 1001496 ...       0       0       0],6
1204,[1756018       0 1256731 ...       0       0       0],6
1205,[1498347       0 1025695 ...       0       0       0],6
1206,[5334372       0 3731899 ...       0       0       0],5
1207,[619220      0 453797 ...      0      0      0],0
1208,[1182146       0  839351 ...       0       0       0],6
1209,[163547      0 115875 ...      0      0      0],0
1210,[873927      0 618010 ...      0      0      0],0
1211,[1041243       0  739278 ...       0       0       0],6
1212,[584996      0 411950 ...      0      0      0],0
1213,[164599      0 117387 ...      0      0      0],0
1214,[461278      0 331833 ...      0      0      0],0
1215,[1147125       0  788594 ...       0       0       0],6
1216,[1014637       0  751372 ...       0       0       0],6
1217,[1107783       0  784856 ...       0       0       0],6
1218,[551532      0 387762 ...      0      0      0],0
1219,[511194      0 371109 ...      0      0      0],0
1220,[1538805       0 1217997 ...       0       0       0],6
1221,[1062442       0  765467 ...       0       0       0],6
1222,[1038120       0  465198 ...       0       0       0],0
1223,[1174475       0  511808 ...       0       0       0],0
1224,[713930      0 501200 ...      0      0      0],0
1225,[1158284       0  817176 ...       0       0       0],6
1226,[2207695       0 1734812 ...       0       0       0],3
1227,[591091      0 403947 ...      0      0      0],0
1228,[117436      0  84953 ...      0      0      0],0
1229,[1620205       0 1155482 ...       0       0       0],6
1230,[568466      0 397424 ...      0      0      0],0
1231,[766143      0 551398 ...      0      0      0],0
1232,[1324239       0  924849 ...       0       0       0],6
1233,[1187052       0  833943 ...       0       0       0],6
1234,[954545      0 666374 ...      0      0      0],6
1235,[366004      0 262824 ...      0      0      0],0
1236,[2105811       0  933177 ...       0       0       0],6
1237,[627599      0 438309 ...      0      0      0],0
1238,[1156288       0  804542 ...       0       0       0],6
1239,[1099787       0  562951 ...       0       0       0],0
1240,[364447      0 258752 ...      0      0      0],0
1241,[548422      0 379636 ...      0      0      0],0
1242,[742714      0 545374 ...      0      0      0],0
1243,[612384      0 441504 ...      0      0      0],0
1244,[846830      0 595255 ...      0      0      0],0
1245,[1004944       0  466500 ...       0       0       0],0
1246,[1197245       0  820196 ...       0       0       0],6
1247,[980303      0 654375 ...      0      0      0],0
1248,[658508      0 466415 ...      0      0      0],0
1249,[505010      0 359504 ...      0      0      0],0
1250,[457555      0 333549 ...      0      0      0],0
1251,[899473      0 639814 ...      0      0      0],0
1252,[868336      0 613466 ...      0      0      0],0
1253,[1263796       0  846052 ...       0       0       0],6
1254,[1690724       0 1114820 ...       0       0       0],6
1255,[1198899       0  854573 ...       0       0       0],6
1256,[771070      0 560105 ...      0      0      0],0
1257,[1300956       0  911872 ...       0       0       0],6
1258,[1038205       0  725710 ...       0       0       0],6
1259,[1249335       0  861303 ...       0       0       0],6
1260,[742990      0 523182 ...      0      0      0],0
1261,[954568      0 673316 ...      0      0      0],6
1262,[1293567       0  897262 ...       0       0       0],6
1263,[1474519       0 1040894 ...       0       0       0],6
1264,[957802      0 677195 ...      0      0      0],6
1265,[1712333       0 1221769 ...       0       0       0],6
1266,[1048659       0  453705 ...       0       0       0],0
1267,[852568      0 606146 ...      0      0      0],0
1268,[951411      0 642057 ...      0      0      0],0
1269,[985184      0 501400 ...      0      0      0],0
1270,[690426      0 491972 ...      0      0      0],0
1271,[492044      0 358245 ...      0      0      0],0
1272,[594322      0 429009 ...      0      0      0],0
1273,[1096525       0  766627 ...       0       0       0],6
1274,[414836      0 291935 ...      0      0      0],0
1275,[896691      0 635834 ...      0      0      0],0
1276,[502088      0 363883 ...      0      0      0],0
1277,[930614      0 647847 ...      0      0      0],0
1278,[698676      0 500038 ...      0      0      0],0
1279,[909606      0 647604 ...      0      0      0],0
1280,[797404      0 545453 ...      0      0      0],0
1281,[621785      0 426764 ...      0      0      0],0
1282,[5735791       0 3904655 ...       0       0       0],5
1283,[1129341       0  810120 ...       0       0       0],6
1284,[1133640       0  820463 ...       0       0       0],6
1285,[1052694       0  469048 ...       0       0       0],0
1286,[404484      0 300905 ...      0      0      0],0
1287,[1007567       0  711380 ...       0       0       0],6
1288,[649165      0 462203 ...      0      0      0],0
1289,[1234140       0  972842 ...       0       0       0],6
1290,[565506      0 407101 ...      0      0      0],0
1291,[503379      0 360052 ...      0      0      0],0
1292,[4415470       0 3049552 ...       0       0       0],5
1293,[908533      0 400449 ...      0      0      0],0
1294,[1040042       0  738366 ...       0       0       0],6
1295,[778984      0 557910 ...      0      0      0],0
1296,[485942      0 350194 ...      0      0      0],0
1297,[1237157       0  889849 ...       0       0       0],6
1298,[1337085       0  956044 ...       0       0       0],6
1299,[1327465       0  927498 ...       0       0       0],6
1300,[505713      0 349117 ...      0      0      0],0
1301,[714840      0 504241 ...      0      0      0],0
1302,[734636      0 532147 ...      0      0      0],0
1303,[858546      0 608367 ...      0      0      0],0
1304,[1192812       0  832214 ...       0       0       0],6
1305,[684771      0 486372 ...      0      0      0],0
1306,[1326814       0  937913 ...       0       0       0],6
1307,[530897      0 374958 ...      0      0      0],0
1308,[669217      0 489782 ...      0      0      0],0
1309,[537519      0 378701 ...      0      0      0],0
1310,[1264604       0  888152 ...       0       0       0],6
1311,[1470850       0 1037424 ...       0       0       0],6
1312,[807092      0 562452 ...      0      0      0],0
1313,[953222      0 503740 ...      0      0      0],0
1314,[777906      0 559696 ...      0      0      0],0
1315,[900687      0 638225 ...      0      0      0],0
1316,[728187      0 513752 ...      0      0      0],0
1317,[1234728       0  918258 ...       0       0       0],6
1318,[1508512       0 1060735 ...       0       0       0],6
1319,[610302      0 428704 ...      0      0      0],0
1320,[918512      0 643804 ...      0      0      0],0
1321,[460997      0 332744 ...      0      0      0],0
1322,[1580683       0 1151277 ...       0       0       0],6
1323,[731996      0 520204 ...      0      0      0],0
1324,[582161      0 412810 ...      0      0      0],0
1325,[1859692       0 1320461 ...       0       0       0],6
1326,[1214125       0  855383 ...       0       0       0],6
1327,[1984811       0 1373559 ...       0       0       0],6
1328,[899121      0 647331 ...      0      0      0],0
1329,[646840      0 466818 ...      0      0      0],0
1330,[633227      0 446430 ...      0      0      0],0
1331,[3133504       0 2211799 ...       0       0       0],3
1332,[218424      0 151724 ...      0      0      0],0
1333,[459470      0 314536 ...      0      0      0],0
1334,[892311      0 619463 ...      0      0      0],0
1335,[983962      0 705295 ...      0      0      0],6
1336,[600622      0 431730 ...      0      0      0],0
1337,[556034      0 404298 ...      0      0      0],0
1338,[1093300       0  766441 ...       0       0       0],6
1339,[806334      0 560443 ...      0      0      0],0
1340,[1781325       0  827579 ...       0       0       0],6
1341,[727851      0 521102 ...      0      0      0],0
1342,[1628156       0 1158970 ...       0       0       0],6
1343,[781359      0 555842 ...      0      0      0],0
1344,[1165703       0  791838 ...       0       0       0],6
1345,[227817      0 160460 ...      0      0      0],0
1346,[797720      0 552540 ...      0      0      0],0
1347,[622800      0 464954 ...      0      0      0],0
1348,[1063205       0  533828 ...       0       0       0],0
1349,[990899      0 503312 ...      0      0      0],0
1350,[1294272       0  583504 ...       0       0       0],0
1351,[886747      0 632479 ...      0      0      0],0
1352,[1498715       0 1077722 ...       0       0       0],6
1353,[368588      0 259096 ...      0      0      0],0
1354,[521466      0 371075 ...      0      0      0],0
1355,[803693      0 604010 ...      0      0      0],0
1356,[783760      0 621534 ...      0      0      0],0
1357,[435762      0 212752 ...      0      0      0],0
1358,[877780      0 622720 ...      0      0      0],0
1359,[1418793       0 1023673 ...       0       0       0],6
1360,[958934      0 414762 ...      0      0      0],0
1361,[1063567       0  753048 ...       0       0       0],6
1362,[461562      0 334594 ...      0      0      0],0
1363,[630409      0 458362 ...      0      0      0],0
1364,[843993      0 599217 ...      0      0      0],0
1365,[982534      0 708332 ...      0      0      0],6
1366,[1476550       0 1033099 ...       0       0       0],6
1367,[491612      0 349602 ...      0      0      0],0
1368,[1184166       0  817371 ...       0       0       0],6
1369,[667808      0 505583 ...      0      0      0],0
1370,[735415      0 523589 ...      0      0      0],0
1371,[1110571       0  760444 ...       0       0       0],6
1372,[547857      0 389830 ...      0      0      0],0
1373,[346644      0 247612 ...      0      0      0],0
1374,[501008      0 359198 ...      0      0      0],0
1375,[3048856       0 2141819 ...       0       0       0],3
1376,[861737      0 373232 ...      0      0      0],0
1377,[1835469       0 1289459 ...       0       0       0],6
1378,[457813      0 337730 ...      0      0      0],0
1379,[1364705       0  712075 ...       0       0       0],6
1380,[582844      0 384963 ...      0      0      0],0
1381,[1256547       0  884875 ...       0       0       0],6
1382,[715165      0 536570 ...      0      0      0],0
1383,[518228      0 363913 ...      0      0      0],0
1384,[865712      0 609896 ...      0      0      0],0
1385,[899531      0 417872 ...      0      0      0],0
1386,[1890538       0 1369089 ...       0       0       0],6
1387,[1588843       0 1079228 ...       0       0       0],6
1388,[919063      0 651086 ...      0      0      0],6
1389,[428977      0 307377 ...      0      0      0],0
1390,[1244841       0  879997 ...       0       0       0],6
1391,[1590507       0 1128468 ...       0       0       0],6
1392,[1139157       0  796756 ...       0       0       0],6
1393,[617865      0 425268 ...      0      0      0],0
1394,[536768      0 383498 ...      0      0      0],0
1395,[1057084       0  505390 ...       0       0       0],0
1396,[599951      0 435462 ...      0      0      0],0
1397,[597657      0 428272 ...      0      0      0],0
1398,[634224      0 443862 ...      0      0      0],0
1399,[351674      0 258576 ...      0      0      0],0
1400,[422828      0 322613 ...      0      0      0],0
1401,[875431      0 621404 ...      0      0      0],0
1402,[456387      0 320643 ...      0      0      0],0
